doc_id,page_idx,image_path,ocr_json_path,num_boxes,avg_score,ocr_text,error,ocr_text_clean,ocr_text_len,ocr_text_clean_len,page_score,page_type,score_reasons,is_strong_low_value,selected_quota
kinova_gen3_user_guide,144,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0144.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0144.json,47,0.9673372976323392,"Kinova® Gen3 Ultra lightweight robot User Guide
139
Admittance modes panel
The admittance mode panel of the Web App allows users to set the robot into admittance modes.
The Admittance Mode panel is brought up by clicking the hand icon
Admittance
in the robot control
panel. The panel slides up from the bottom of the screen.
Cartesian
Joint
Null Space
Figure 51: Admittance modes panel
An admittance mode is one in which the control systems of the robot take into account external
force /torque feedback from its environment.
From this panel, the arm can be set into one of three types of admittance mode:
• Cartesian admittance mode - tool moves according to the wrench (force + torque) applied on the
robot
• Joint admittance mode - joints of the robot rotate according to the external torques applied at
the joint
•Null Space admittance mode - end effector stays in the same position while the user manipulates
the joints of the robot within the null space. The robot moves within the null space according to
the external torques applied. Available only for legacy 7DoF robots.
It is also possible to take advantage of the admittance mode to manually move the robot into a
position and then capture a snapshot for future reference (normally, when not in an admittance
mode, the joints will resist being manipulated by external forces /torques).
While in admittance mode it is possible to record a Cartesian or Angular position by clicking the
snapshot button Snapshot in the robot control panel.
Actions panel
The Actions panel of the Web App gives a control panel for the currently selected Action or Sequence.
The
Play
Actions panel provides controls to play, stop, or loop a selected Action.
The panel pops up from the bottom of the screen when an Action is selected in the Actions page.
Clicking the control panel Actions icon will toggle the visibility of the panel.
Camera panel
The Web App camera panel shows the live color sensor feed from the robot vision module within the Web Ap.
The
Camera
Camera panel streams the live feed from the Web App color sensor in a pane at the
bottom of the Web App screen. This lets you have visual feedback from the perspective of the end
of the robot while controlling the robot movement.
Snapshot tool
The snapshot tool in the Web App captures and saves one of three types of instantaneous snapshots of the
robot /gripper positioning.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"Admittance modes panel
The admittance mode panel of the Web App allows users to set the robot into admittance modes.
The Admittance Mode panel is brought up by clicking the hand icon
Admittance
in the robot control
panel. The panel slides up from the bottom of the screen.
Cartesian
Joint
Null Space
Figure 51: Admittance modes panel
An admittance mode is one in which the control systems of the robot take into account external
force /torque feedback from its environment.
From this panel, the arm can be set into one of three types of admittance mode:
• Cartesian admittance mode - tool moves according to the wrench (force + torque) applied on the
robot
• Joint admittance mode - joints of the robot rotate according to the external torques applied at
the joint
•Null Space admittance mode - end effector stays in the same position while the user manipulates
the joints of the robot within the null space. The robot moves within the null space according to
the external torques applied. Available only for legacy 7DoF robots.
It is also possible to take advantage of the admittance mode to manually move the robot into a
position and then capture a snapshot for future reference (normally, when not in an admittance
mode, the joints will resist being manipulated by external forces /torques).
While in admittance mode it is possible to record a Cartesian or Angular position by clicking the
snapshot button Snapshot in the robot control panel.
Actions panel
The Actions panel of the Web App gives a control panel for the currently selected Action or Sequence.
The
Play
Actions panel provides controls to play, stop, or loop a selected Action.
The panel pops up from the bottom of the screen when an Action is selected in the Actions page.
Clicking the control panel Actions icon will toggle the visibility of the panel.
Camera panel
The Web App camera panel shows the live color sensor feed from the robot vision module within the Web Ap.
Camera
Camera panel streams the live feed from the Web App color sensor in a pane at the
bottom of the Web App screen. This lets you have visual feedback from the perspective of the end
of the robot while controlling the robot movement.
Snapshot tool
The snapshot tool in the Web App captures and saves one of three types of instantaneous snapshots of the
robot /gripper positioning.",2463,2325,16.43,fact,"good_length;dense_boxes;very_dense_boxes;bullet_hits=3;high_value=joint,torque,force,sensor",False,88.0
kinova_gen3_user_guide,146,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0146.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0146.json,45,0.9102030528916252,"Kinova® Gen3 Ultra lightweight robot User Guide
141
Robot
Speed Limits
Controllers
Wireless & Networks
Robot configurations
The Robot confi gurations page of the Web App allows for the confi guration of a broad range of robot
parameters.
The Robot confi gurations page provides a GUl to adjust the confi gurable parameters of the
robot hardware in order to customize its behavior.
Robot
Data wasrefresh2mtesago C
<
Arm
。
Actuators
G
Intercoonect
Vision
Product
Base
Tool
Gravity Vector
Payload
Figure 53: Robot configurations page
The confi gurable items are broken into sections by devices:
• Arm
• Actuators
• Interconnect (interface module)
• Vision
Some confi  gurable parameters of the robot can be confi gured on this page. Some other confi gurable
items are handled on their own pages:
• Protection Zones
Controllers (switch active control mapping)
Actions (defi ne actions)
Users (edit user profiles)
Wireless & Networks (update network settings)
For more information on confi gurable parameters, refer to the section on Confi gurable parameters.
Speed Limits
The Speed Limits page of the Web App is used to set various soft limits for the robot, both globally, and by
control mode.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"Robot
Speed Limits
Controllers
Wireless & Networks
Robot configurations
The Robot confi gurations page of the Web App allows for the confi guration of a broad range of robot
parameters.
The Robot confi gurations page provides a GUl to adjust the confi gurable parameters of the
robot hardware in order to customize its behavior.
Data wasrefresh2mtesago C
Arm
Actuators
Intercoonect
Vision
Product
Tool
Gravity Vector
Payload
Figure 53: Robot configurations page
The confi gurable items are broken into sections by devices:
• Arm
• Actuators
• Interconnect (interface module)
• Vision
Some confi gurable parameters of the robot can be confi gured on this page. Some other confi gurable
items are handled on their own pages:
• Protection Zones
Controllers (switch active control mapping)
Actions (defi ne actions)
Users (edit user profiles)
Wireless & Networks (update network settings)
For more information on confi gurable parameters, refer to the section on Confi gurable parameters.
The Speed Limits page of the Web App is used to set various soft limits for the robot, both globally, and by
control mode.",1272,1107,16.93,fact,"good_length;dense_boxes;very_dense_boxes;bullet_hits=5;high_value=payload,interface,io,speed",False,88.0
kinova_gen3_user_guide,151,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0151.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0151.json,34,0.9667456535732044,"Kinova® Gen3 Ultra lightweight robot User Guide
146
Functions
Linear Movement
Actions & Poses
Translate Z Pos/Neg
Mappings
Translate Y Pos/Neg
Safety
Translate X Pos/Neg
Control Modes
Increase Twist Linear
Decrease Twist Linear
Angular Movement
Joint Movement
End Effectors
CANCEL
ADD
The functions in this menu are divided into groups:
Linear Movement - translate tool and change speed
Angular Movement - rotate tool around its own center and change rotation speed
Joint Movement - navigate from joint to joint and change joint speed
End Effectors - open or close gripper fi ngers
Actions & Poses - initiate or stop an action, or go to a standard defined pose (retract, home,
packaging, zero),take a snapshot
Mappings - change to the next or previous map in a mapping for the control device
Safety - apply emergency stop and clear faults
•Control Modes - toggle admittance modes (Cartesian, Joint, Null Space)
The Controls menu is a pop-out menu allowing you to assign, for one of the functions in a map,
the control input which triggers that function. The Controls menu is launched by selecting Assign
Control in the map element menu for one of the functions in a map.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"Functions
Linear Movement
Actions & Poses
Translate Z Pos/Neg
Mappings
Translate Y Pos/Neg
Safety
Translate X Pos/Neg
Control Modes
Increase Twist Linear
Decrease Twist Linear
Angular Movement
Joint Movement
End Effectors
CANCEL
ADD
The functions in this menu are divided into groups:
Linear Movement - translate tool and change speed
Angular Movement - rotate tool around its own center and change rotation speed
Joint Movement - navigate from joint to joint and change joint speed
End Effectors - open or close gripper fi ngers
Actions & Poses - initiate or stop an action, or go to a standard defined pose (retract, home,
packaging, zero),take a snapshot
Mappings - change to the next or previous map in a mapping for the control device
Safety - apply emergency stop and clear faults
•Control Modes - toggle admittance modes (Cartesian, Joint, Null Space)
The Controls menu is a pop-out menu allowing you to assign, for one of the functions in a map,
the control input which triggers that function. The Controls menu is launched by selecting Assign
Control in the map element menu for one of the functions in a map.",1252,1118,15.85,semantic,"good_length;dense_boxes;very_dense_boxes;bullet_hits=1;high_value=joint,io,speed,pin",False,
kinova_gen3_user_guide,158,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0158.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0158.json,38,0.9017730504274368,"Kinova® Gen3 Ultra lightweight robot User Guide
153
The Wi-Fi Settings tab allows you to enable Wi-Fi networking with the robot and find and connect
to available Wi-Fi networks.
Safeties
The Safeties page of the Web App allows users to view safety settings on the robot.
The Safeties page allows users to view safety thresholds.
Safeties
Data was refreshed 31 seconds ago C
<
Arm
C
Actuators
6
Interconnect
General
SAFETY
ACTIVATION
STATUS
THRESHOLD
100
100
Figure 60: Safeties page
There are two types of safety thresholds:
Error - An error is a departure from normal parameters that is more serious than warnings and
represents a situation which could damage the robot or endanger the user. The thresholds for
errors are set at a more extreme level than warning thresholds.
Note: An error triggers an emergency stop for the robot.
_
•Warning - A warning serves to signal that the robot is moving away from normal operational
status toward an error state. A warning will not stop the robot.
Note: Some safety items do not have warning thresholds, only error thresholds.
For more detailed information on robot safety thresholds, see here.
Operations page group
The Operations page group of the Web App groups together pages useful to operating the robot.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"The Wi-Fi Settings tab allows you to enable Wi-Fi networking with the robot and find and connect
to available Wi-Fi networks.
Safeties
The Safeties page of the Web App allows users to view safety settings on the robot.
The Safeties page allows users to view safety thresholds.
Data was refreshed 31 seconds ago C
Arm
Actuators
Interconnect
General
SAFETY
ACTIVATION
STATUS
THRESHOLD
Figure 60: Safeties page
There are two types of safety thresholds:
Error - An error is a departure from normal parameters that is more serious than warnings and
represents a situation which could damage the robot or endanger the user. The thresholds for
errors are set at a more extreme level than warning thresholds.
Note: An error triggers an emergency stop for the robot.
•Warning - A warning serves to signal that the robot is moving away from normal operational
status toward an error state. A warning will not stop the robot.
Note: Some safety items do not have warning thresholds, only error thresholds.
For more detailed information on robot safety thresholds, see here.
Operations page group
The Operations page group of the Web App groups together pages useful to operating the robot.",1336,1177,16.009999999999998,semantic,"good_length;dense_boxes;very_dense_boxes;bullet_hits=1;high_value=io,safety,emergency stop,operating",False,88.0
kinova_gen3_user_guide,162,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0162.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0162.json,57,0.8487573432033522,"Kinova® Gen3 Ultra lightweight robot User Guide
157
The pose action editor allows you to modify the endpoint position and orientation of the end
effector.
There is also an option to apply a translation speed constraint for the movement toward the
endpoint.
A basic 3D visualization is displayed showing a representation of the base and its frame, and a
sphere with axes representing the tool frame orientation.
N Actions ) fae ln ange
New Joint Angles
12.884
216187
A
At
92.469
1.001
3
14.927
Conitraints
Activae Coisrants
No Constraint
Dunation
。
△
0
0
口
Speed
Figure 66: Joint angles action editor
The joint angles action editor allows you to modify the angular position, in degrees, for each
actuator on the robot.
A 3D visualization is displayed showing the pose produced by the current angle settings.
There is also an option to apply an angular speed or duration constraint for the movement toward
the endpoint.
Creating actions using snapshot tool
The snapshot buton(Saphot)at the botom of the screncan be used to capturethecurrent robot
Cartesian pose, angular pose, or gripper state. Any pose captured by the snapshot tool will show up
on the actions page. For more information, see the snapshot tool page.
Preset joint angle actions
The robot comes with several preset joint angle actions viewable and playable in the Web App Actions page.
When the robot is shipped, it comes with several useful preset joint angle actions. These are
viewable and playable on the Actions page.
Table 79: Preset joint angle actions
Name
Description
Home
Go to the home position, a convenient ""ready""
position. This is the same home position
reachable from default Xbox gamepad maps.
Retract
Go to the retract position, a folded up,
compact pose for when the robot is not
in use. This is the same retract position
reachable from default Xbox gamepad maps.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"The pose action editor allows you to modify the endpoint position and orientation of the end
effector.
There is also an option to apply a translation speed constraint for the movement toward the
endpoint.
A basic 3D visualization is displayed showing a representation of the base and its frame, and a
sphere with axes representing the tool frame orientation.
N Actions ) fae ln ange
New Joint Angles
12.884
At
92.469
1.001
14.927
Conitraints
Activae Coisrants
No Constraint
Dunation
Speed
Figure 66: Joint angles action editor
The joint angles action editor allows you to modify the angular position, in degrees, for each
actuator on the robot.
A 3D visualization is displayed showing the pose produced by the current angle settings.
There is also an option to apply an angular speed or duration constraint for the movement toward
the endpoint.
Creating actions using snapshot tool
The snapshot buton(Saphot)at the botom of the screncan be used to capturethecurrent robot
Cartesian pose, angular pose, or gripper state. Any pose captured by the snapshot tool will show up
on the actions page. For more information, see the snapshot tool page.
Preset joint angle actions
The robot comes with several preset joint angle actions viewable and playable in the Web App Actions page.
When the robot is shipped, it comes with several useful preset joint angle actions. These are
viewable and playable on the Actions page.
Table 79: Preset joint angle actions
Name
Home
Go to the home position, a convenient ""ready""
position. This is the same home position
reachable from default Xbox gamepad maps.
Retract
Go to the retract position, a folded up,
compact pose for when the robot is not
in use. This is the same retract position",1928,1719,16.08,fact,"good_length;dense_boxes;very_dense_boxes;number_hits=6;high_value=reach,joint,io,current",False,88.0
kinova_gen3_user_guide,165,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0165.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0165.json,52,0.9010750797505562,"Kinova® Gen3 Ultra lightweight robot User Guide
160
Actions > New Sequence
New Sequence
…*
Teach
Cartesian
30m
hul Suace
Delay
Delay
Pose
New Pose
Joint Angles
New Joint Angles
End Effecton
New End Effector Action
①
®
3
Hold
Teaching mode provides a simple interface for placing the robot into one of the available
admittance modes, allowing users to manipulate the robot by hand and take snapshots.
Snapshots can be captured in one of two ways:
•using the on screen snapshot button that appears when teaching mode is initiated
•using the physical buttons on the interface wrist buttons
The type of snapshot taken depends on the admittance mode chosen. In Cartesian admittance, a
Cartesian pose snapshot is captured. In joint or null space admittance, a joint angles snapshot is
captured.
If a snapshot is captured, and the gripper position is changed since the previous point in the
sequence, both robot position and gripper position snapshots will be captured.
If the gripper position was unchanged, only the robot position will be captured.
If a snapshot is taken for the fi rst point in a seguence, both robot position and gripper position
snapshots will be captured.
Teaching / gripper wrist button map
Entering teaching mode changes the control mapping of the interface module buttons as follows:
Input
Button 1
Button 2
button click
open gripper
take snapshot
button hold
close gripper
N/A
button release
stop gripper
N/A
Deleting actions or re-ordering the steps of a sequence
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reservd.",,"Actions > New Sequence
New Sequence
Teach
Cartesian
30m
hul Suace
Delay
Pose
New Pose
Joint Angles
New Joint Angles
End Effecton
New End Effector Action
Hold
Teaching mode provides a simple interface for placing the robot into one of the available
admittance modes, allowing users to manipulate the robot by hand and take snapshots.
Snapshots can be captured in one of two ways:
•using the on screen snapshot button that appears when teaching mode is initiated
•using the physical buttons on the interface wrist buttons
The type of snapshot taken depends on the admittance mode chosen. In Cartesian admittance, a
Cartesian pose snapshot is captured. In joint or null space admittance, a joint angles snapshot is
captured.
If a snapshot is captured, and the gripper position is changed since the previous point in the
sequence, both robot position and gripper position snapshots will be captured.
If the gripper position was unchanged, only the robot position will be captured.
If a snapshot is taken for the fi rst point in a seguence, both robot position and gripper position
snapshots will be captured.
Teaching / gripper wrist button map
Entering teaching mode changes the control mapping of the interface module buttons as follows:
Input
Button 1
Button 2
button click
open gripper
take snapshot
button hold
close gripper
N/A
button release
stop gripper
Deleting actions or re-ordering the steps of a sequence
© 2022 Kinova inc. All rights reservd.",1565,1452,15.74,semantic,"good_length;dense_boxes;very_dense_boxes;unit_hits=1;bullet_hits=2;high_value=joint,interface,io,pin",False,
kinova_gen3_user_guide,166,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0166.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0166.json,38,0.925961421508538,"Kinova® Gen3 Ultra lightweight robot User Guide
161
If you want to change the position of an action in the sequence, or remove it from the sequence
entirely, simply click and drag to move the selected action and release it in the desired position.
To delete a selected action from the sequence, click the delete icon on the action.
Creating a new sequence in teaching mode
Describes steps to define a new sequence on the robot using teaching mode within the sequence editor.
Before you begin
The robot needs to be powered on, and in the home position or other stable position.
About this task
Teaching mode is a mode that is launched from the Web App sequence editor. Enabling this mode puts the
robot into a selected admittance mode and changes the mapping of the wrist buttons on the robot interface
module. This allows you to freely manipulate the robot by hand and take snapshots of positions (Cartesian
pose or joint angles, depending on the selected admittance mode) as well as gripper positions. By running
through a few positions, a new sequence can easily and quickly be created.
Procedure
1.Connect to the robot via the Web App and navigate to the Actions page.
2.
Click the
'+' button to create a new action, and select Sequence from the pop up menu.
The sequence editor will open with an empty sequence.
3.Click the Teach button and select from the available admittance modes options (Cartesian and
Joint for 6 DoF robot, Cartesian, Joint, and Nullspace for 7 DoF robot).
NActions > New Seguence
New Sequence
0
日
1
Note: The robot will be set into teaching mode, with the robot in the chosen admittance
mode. The buttons on the interface module wrist will also be changed from the default
map to the teaching mode map.
4. Manipulate the robot by hand, and use the wrist buttons to take a snapshot of the robot
position, or open/close the gripper fi ngers.
5. Repeat step 5 as needed to capture the different components of the desired movement by the
robot and gripper.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"If you want to change the position of an action in the sequence, or remove it from the sequence
entirely, simply click and drag to move the selected action and release it in the desired position.
To delete a selected action from the sequence, click the delete icon on the action.
Creating a new sequence in teaching mode
Describes steps to define a new sequence on the robot using teaching mode within the sequence editor.
Before you begin
The robot needs to be powered on, and in the home position or other stable position.
About this task
Teaching mode is a mode that is launched from the Web App sequence editor. Enabling this mode puts the
robot into a selected admittance mode and changes the mapping of the wrist buttons on the robot interface
module. This allows you to freely manipulate the robot by hand and take snapshots of positions (Cartesian
pose or joint angles, depending on the selected admittance mode) as well as gripper positions. By running
through a few positions, a new sequence can easily and quickly be created.
Procedure
1.Connect to the robot via the Web App and navigate to the Actions page.
2.
Click the
'+' button to create a new action, and select Sequence from the pop up menu.
The sequence editor will open with an empty sequence.
3.Click the Teach button and select from the available admittance modes options (Cartesian and
Joint for 6 DoF robot, Cartesian, Joint, and Nullspace for 7 DoF robot).
NActions > New Seguence
New Sequence
Note: The robot will be set into teaching mode, with the robot in the chosen admittance
mode. The buttons on the interface module wrist will also be changed from the default
map to the teaching mode map.
4. Manipulate the robot by hand, and use the wrist buttons to take a snapshot of the robot
position, or open/close the gripper fi ngers.
5. Repeat step 5 as needed to capture the different components of the desired movement by the
robot and gripper.",2062,1922,16.24,semantic,"good_length;dense_boxes;very_dense_boxes;number_hits=8;high_value=joint,interface,io,power",False,88.0
kinova_gen3_user_guide,171,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0171.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0171.json,78,0.8758944916801575,"Kinova® Gen3 Ultra lightweight robot User Guide
166
Properties
Activate Zone
Positicn(Distance from base)
-57
om
79
c
24
cm
Orientatian-Euler
0
0
0
Orienstion-Roation Metric
1
0
0
RESTORE
0
1
0
227
0
0
1
Dimension
Wieth
Heipht
Depth
79
cm
105
5
174
cm
Limits
Activate Speed Limits
Envelope
Spend
0
cm
0
cm/s
The zones confi guration panel allows you to confi gure the presently selected protection zone. The
panel is divided in two sections:
• Properties
• Limits
The properties section is for defining the area where the defined checkpoints on the robot cannot
go. This allows you to:
• Activate/deactivate a zone
Set the position of the center of the zone in terms of the base frame
Set the orientation of the protection zone, either as a set of three Euler angles or as a rotation
matrix
Note: Orientation is defined as rotations around a frame aligned with the base frame and
！
centered on the center of the protection zone
Note: Orientation can be set for prism and cylinder shapes only (spherical region
！
symmetric to rotations around its own center)
Dimensions of the zone
The confi gurable dimensions of the zones are:
•Prism shape - height, width, and depth
• Cylinder shape - height and radius
• Sphere shape - radius
The limits section defines an envelope around the 'no-go' zone where the speed of the robot is
constrained. An envelope is a three dimensional region bounded by the outer boundary of the no-go
zone and a larger zone that is the same shape, but extending out a certain thickness beyond the no-
go zone. The limits section allows you to:
• Activate/deactivate limits
• Define an envelope thickness (in cm, between O and 200 cm)
Define an envelop speed limit (in cm/s, between O and 10 cm/s)
Camera
The Camera page of the Web App allows users to view the live feed from the vision module color sensor.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"Properties
Activate Zone
Positicn(Distance from base)
om
cm
Orientatian-Euler
Orienstion-Roation Metric
RESTORE
Dimension
Wieth
Heipht
Depth
Limits
Activate Speed Limits
Envelope
Spend
cm/s
The zones confi guration panel allows you to confi gure the presently selected protection zone. The
panel is divided in two sections:
• Properties
• Limits
The properties section is for defining the area where the defined checkpoints on the robot cannot
go. This allows you to:
• Activate/deactivate a zone
Set the position of the center of the zone in terms of the base frame
Set the orientation of the protection zone, either as a set of three Euler angles or as a rotation
matrix
Note: Orientation is defined as rotations around a frame aligned with the base frame and
centered on the center of the protection zone
Note: Orientation can be set for prism and cylinder shapes only (spherical region
symmetric to rotations around its own center)
Dimensions of the zone
The confi gurable dimensions of the zones are:
•Prism shape - height, width, and depth
• Cylinder shape - height and radius
• Sphere shape - radius
The limits section defines an envelope around the 'no-go' zone where the speed of the robot is
constrained. An envelope is a three dimensional region bounded by the outer boundary of the no-go
zone and a larger zone that is the same shape, but extending out a certain thickness beyond the no-
go zone. The limits section allows you to:
• Activate/deactivate limits
• Define an envelope thickness (in cm, between O and 200 cm)
Define an envelop speed limit (in cm/s, between O and 10 cm/s)
Camera
The Camera page of the Web App allows users to view the live feed from the vision module color sensor.",1909,1705,19.36,layout,"good_length;dense_boxes;very_dense_boxes;unit_hits=2;bullet_hits=8;high_value=dimension,dimensions,sensor,io;upper_titles=1",False,88.0
kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0174.json,49,0.894793139770627,"Kinova® Gen3 Ultra lightweight robot User Guide
169
System Information
Daaasr
C
Arm
C
Actualors
e
Interconnect
?
Vimon
Product
Base
Figure 72: System Information page
The information on the page is displayed within different tabs:
• Arm (product and base)
•Actuators (for each of the individual actuators in robot)
• Interconnect (interface module)
• Vision
For the base, actuators, interface module, vision module, information is given on:
• bootloader version
device type
firmware version
• MAC address
part number, part number revision, and serial number
Product gives product-level information:
KIN (Kinova information number)
model ID
+
model year
assembly plant
degrees of freedom
base type
end effector type
vision module type
interface module type
arm laterality
wrist type
Monitoring
The Monitoring page of the Web App allows users to view real-time monitoring information on the status and
performance of the robot.
The Monitoring page allows for real-time monitoring of status and performance information
for the robot. The monitoring page is the first page that opens when opening a new session using
the Web App.
KINOva
+1 514-277-3777 kinovarobotics.com
© 2022 Kinovainc. All rights reserved.",,"System Information
Daaasr
Arm
Actualors
Interconnect
Vimon
Product
Figure 72: System Information page
The information on the page is displayed within different tabs:
• Arm (product and base)
•Actuators (for each of the individual actuators in robot)
• Interconnect (interface module)
• Vision
For the base, actuators, interface module, vision module, information is given on:
• bootloader version
device type
firmware version
• MAC address
part number, part number revision, and serial number
Product gives product-level information:
KIN (Kinova information number)
model ID
model year
assembly plant
degrees of freedom
base type
end effector type
vision module type
interface module type
arm laterality
wrist type
Monitoring
The Monitoring page of the Web App allows users to view real-time monitoring information on the status and
performance of the robot.
The Monitoring page allows for real-time monitoring of status and performance information
for the robot. The monitoring page is the first page that opens when opening a new session using
the Web App.",1206,1058,17.18,fact,"good_length;dense_boxes;very_dense_boxes;bullet_hits=6;high_value=interface,io,module,status",False,88.0
kinova_gen3_user_guide,175,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0175.png,/users/xyk/robotdoc-rag/data/ocr/raw_json/kinova_gen3_user_guide_page_0175.json,74,0.7120706064360482,"Kinova® Gen3 Ultra lightweight robot User Guide
170
tngie nn
1.m
10e
4
1
1'
End Effect
3M
2
0
-
1
708
4
37
07
114
131.MM
0.48
1404
Figure 73: Monitoring page
The monitoring information is divided into sections:
• Base
• Actuators
• Interconnect (interface module)
• End effector
There are two tabbed views available, selectable through three tabs at the top of the screen:
• Overview
• Detailed
Overview tab contents
The Overview tab shows the following information in each section:
• Base
o
operating mode (maintenance, update, shutting down, run, in fault)
o
control mode (angular joystick,Cartesian joystick, torque control, Cartesian admittance, joint
admittance, null space admittance)
o
servoing mode (single level (high level), low level)
Actuators - for each joint:
o
measured position ()
o
measured torque (N·m)
o
measured velocity (%s)
Interconnect (interface module)
o
acceleration- x,y, and z(m/s{2)
0
angular velocity x, y, and z of interconnect (%s)
End effector
o
position and orientation-x,y,z,θx, θy, θ
o
velocity-x,y,z,θx,θy,θ
o
tool Twist-x,y,Z,θ,θy,θ
o
External tool wrench force-x, y, Z
o
External tool wrench torque - x, y, Z
o
Commanded tool pose-x, y,z,θx, θy,θ
Detailed tab contents
KINOVa
+1 514-277-3777 kinovarobotics.com
© 2022 Kinova inc. All rights reserved.",,"tngie nn
1.m
10e
1'
End Effect
3M
131.MM
0.48
Figure 73: Monitoring page
The monitoring information is divided into sections:
• Base
• Actuators
• Interconnect (interface module)
• End effector
There are two tabbed views available, selectable through three tabs at the top of the screen:
• Overview
• Detailed
Overview tab contents
The Overview tab shows the following information in each section:
operating mode (maintenance, update, shutting down, run, in fault)
control mode (angular joystick,Cartesian joystick, torque control, Cartesian admittance, joint
admittance, null space admittance)
servoing mode (single level (high level), low level)
Actuators - for each joint:
measured position ()
measured torque (N·m)
measured velocity (%s)
Interconnect (interface module)
acceleration- x,y, and z(m/s{2)
angular velocity x, y, and z of interconnect (%s)
End effector
position and orientation-x,y,z,θx, θy, θ
velocity-x,y,z,θx,θy,θ
tool Twist-x,y,Z,θ,θy,θ
External tool wrench force-x, y, Z
External tool wrench torque - x, y, Z
Commanded tool pose-x, y,z,θx, θy,θ
Detailed tab contents",1289,1087,16.93,fact,"good_length;dense_boxes;very_dense_boxes;unit_hits=1;number_hits=6;bullet_hits=7;high_value=joint,torque,force,interface;low_value=contents",False,88.0
