sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00137_adjacent_prev,auto_00137,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,28,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0028.png,fr3_product_manual,27,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0027.png,adjacent_prev
auto_00137_same_doc_far,auto_00137,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,28,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0028.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00146_bm25,auto_00146,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,39,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0039.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00146_adjacent_prev,auto_00146,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,39,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0039.png,fr3_product_manual,38,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0038.png,adjacent_prev
auto_00146_same_doc_far,auto_00146,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,39,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0039.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00156_bm25,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00156_adjacent_prev,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,48,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0048.png,adjacent_prev
auto_00156_same_doc_far,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00160_bm25,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00160_adjacent_prev,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,adjacent_prev
auto_00160_same_doc_far,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00162_bm25,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00162_adjacent_prev,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,adjacent_prev
auto_00162_same_doc_far,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00165_bm25,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00165_adjacent_prev,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,52,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0052.png,adjacent_prev
auto_00165_same_doc_far,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00176_bm25,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00176_adjacent_prev,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,fr3_product_manual,63,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0063.png,adjacent_prev
auto_00176_same_doc_far,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00178_bm25,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00178_adjacent_prev,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,adjacent_prev
auto_00178_same_doc_far,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00184_bm25,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00184_adjacent_prev,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,fr3_product_manual,66,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0066.png,adjacent_prev
auto_00184_same_doc_far,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00187_bm25,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00187_adjacent_prev,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,68,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0068.png,adjacent_prev
auto_00187_same_doc_far,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00194_bm25,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00194_adjacent_prev,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,71,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0071.png,adjacent_prev
auto_00194_same_doc_far,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00193_bm25,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00193_adjacent_prev,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,71,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0071.png,adjacent_prev
auto_00193_same_doc_far,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00195_bm25,auto_00195,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,ur5e_user_manual,202,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0202.png,bm25_hard
auto_00195_adjacent_prev,auto_00195,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,fr3_product_manual,73,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0073.png,adjacent_prev
auto_00195_same_doc_far,auto_00195,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00196_bm25,auto_00196,Which page contains navigation information about '10.6.4 Wiring'?,哪一页包含“10.6.4 Wiring”这类导航信息？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,kinova_gen3_user_guide,173,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0173.png,bm25_hard
auto_00196_adjacent_prev,auto_00196,Which page contains navigation information about '10.6.4 Wiring'?,哪一页包含“10.6.4 Wiring”这类导航信息？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,fr3_product_manual,73,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0073.png,adjacent_prev
auto_00196_same_doc_far,auto_00196,Which page contains navigation information about '10.6.4 Wiring'?,哪一页包含“10.6.4 Wiring”这类导航信息？,navigation,fr3_product_manual,74,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0074.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00203_bm25,auto_00203,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,78,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0078.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00203_adjacent_prev,auto_00203,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,78,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0078.png,fr3_product_manual,77,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0077.png,adjacent_prev
auto_00203_same_doc_far,auto_00203,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,78,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0078.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00205_bm25,auto_00205,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,79,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0079.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00205_adjacent_prev,auto_00205,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,79,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0079.png,fr3_product_manual,78,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0078.png,adjacent_prev
auto_00205_same_doc_far,auto_00205,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,79,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0079.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00207_bm25,auto_00207,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,80,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0080.png,ur5e_user_manual,202,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0202.png,bm25_hard
auto_00207_adjacent_prev,auto_00207,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,80,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0080.png,fr3_product_manual,79,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0079.png,adjacent_prev
auto_00207_same_doc_far,auto_00207,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,80,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0080.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00208_bm25,auto_00208,Which page contains navigation information about 'depends on the end effector and includes'?,哪一页包含“depends on the end effector and includes”这类导航信息？,navigation,fr3_product_manual,80,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0080.png,fr3_product_manual,79,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0079.png,bm25_hard
auto_00208_same_doc_far,auto_00208,Which page contains navigation information about 'depends on the end effector and includes'?,哪一页包含“depends on the end effector and includes”这类导航信息？,navigation,fr3_product_manual,80,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0080.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00209_bm25,auto_00209,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,82,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0082.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00209_adjacent_prev,auto_00209,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,82,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0082.png,fr3_product_manual,81,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0081.png,adjacent_prev
auto_00209_same_doc_far,auto_00209,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,82,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0082.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00211_bm25,auto_00211,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,ur5e_user_manual,202,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0202.png,bm25_hard
auto_00211_adjacent_prev,auto_00211,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,fr3_product_manual,82,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0082.png,adjacent_prev
auto_00211_same_doc_far,auto_00211,Which page mentions the emergency stop entry?,哪一页提到了紧急停止相关条目？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00212_bm25,auto_00212,Which page contains navigation information about 'Greatest possible distance to the Arm'?,哪一页包含“Greatest possible distance to the Arm”这类导航信息？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,kinova_gen3_user_guide,63,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0063.png,bm25_hard
auto_00212_adjacent_prev,auto_00212,Which page contains navigation information about 'Greatest possible distance to the Arm'?,哪一页包含“Greatest possible distance to the Arm”这类导航信息？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,fr3_product_manual,82,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0082.png,adjacent_prev
auto_00212_same_doc_far,auto_00212,Which page contains navigation information about 'Greatest possible distance to the Arm'?,哪一页包含“Greatest possible distance to the Arm”这类导航信息？,navigation,fr3_product_manual,83,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0083.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
